"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"23","ENSG00000002549",18.628266,14.901734,15.12634,20.54245,18.092026,28.5050243,22.028366,22.812301,14.277137,23.03075,15.878334,19.931284,16.9044622,33.556329,23.039051,20.949234,20.278338,29.59743,21.934912,33.266598,36.565654,35.416964,29.65346,31.429095,21.929976,29.767354,38.860481521,33.896044,40.78807,30.057473,36.864164,26.506739,0.710935002821278,0.0211737185522956
"37","ENSG00000003249",70.23554,75.86606,65.7163307875,61.10204,62.74807,53.67392,59.96196,61.886571,71.606797,61.25442,78.822837256,41.909,73.17138,46.846591,60.081004,68.440841,60.769244,38.62695,40.989792,31.616179,45.659632,42.49688781,40.164616,35.123661,60.826028614,46.97377,39.23205,35.199554,37.034157,44.47943,34.889739,25.8046712157,1.16034481311362,0.0376332593567326
"46","ENSG00000004059",296.11733,279.44595,274.9796,216.47105,255.48028,263.0921,248.31745,242.88055,276.18903,291.9811,236.69513,201.57078,244.8255,259.16525,203.54988,251.97414,278.41374,254.97979,264.09661,249.00996,238.601688,232.3296,234.873559,213.832895,298.50399,257.166695,241.44704,178.27576,240.454484,215.41019,224.97818,201.6146,1.13933603543982,0.0395194994314138
"84","ENSG00000005175",30.64573,25.069903,28.468478,39.651504,32.27526,34.53365,32.66869,37.12354,33.90818,27.49515,19.86575,43.11875,33.26939,31.78348,26.220788726,26.01022,37.07671,38.280836,21.48944,19.8093,41.48817,31.9183,21.2246611,37.86753,39.049661,31.75603,40.75056,42.18409,40.91774,28.79161,36.74924,51.55731,0.808872669890988,0.0196330703316854
"85","ENSG00000005187",1.944367,4.290722,8.990389,9.736557,5.666865,8.014618,10.227531,12.53134,4.46773,8.6907678,6.74506,12.27062,1.492491,3.9805198,9.956786,4.14458,10.965572,13.588076,4.744076,2.8335533095,7.4678215,9.330067,9.334935,9.948097,10.818427,4.245633,12.620195,20.363562,5.234977,11.302772,9.946082,17.861342,0.515732393885704,0.0367411869647828
"132","ENSG00000006327",3.607688,3.3950845,2.758976,7.947021,2.4635423,8.18159,9.698309,10.2186250703,4.762902,4.093095,0.680651,11.13512,4.12041447,2.609492,11.284853,12.81866,14.164778,7.631534,8.3152,14.123684165,18.94817,23.52818,7.336874481,15.796269,17.905065,10.250546,11.53734,12.52472,6.977697,17.74519,11.44374,14.89995,0.339162323004324,0.000455318400214171
"176","ENSG00000007264",10.100604,6.557976,8.097802,3.88961,4.83287,1.907548,3.7588735476,5.989194,6.322055,8.5115828742,7.7380810926,12.59438,7.7661922699,3.0904923,5.597895,5.23112,7.9487740043,6.09943425,5.078934,1.054792,4.161438,3.302628,3.402043,2.6002,9.706268,3.1927101626,2.025312,8.41941,2.1713306,4.74667,2.094296,4.89223,1.90343021459526,0.0489808481050127
"216","ENSG00000008324",41.9983,32.91077,40.56075,29.33249,36.9648,32.4356,30.551325,33.83807,35.99754,32.7775,30.86207,16.84466,24.76512,35.16713,27.13102,26.7452,42.86828,34.84415,38.891,32.66807,31.733461,30.49784,48.3348,39.81584,33.268819,33.5961,34.3022,35.062894,43.91202,40.53484,33.8311,42.509091,1.20828835482889,0.0395136678789357
"249","ENSG00000010219",39.11105,34.569113,36.94322,51.968891,25.252095,58.00304,35.928338,53.541419,35.48083,66.029861702,38.894731,35.54196,40.984348,59.61272,52.490153,49.389075,28.510525,48.609822,29.139569,44.847459,55.395522,44.617447,25.503956,37.044138,42.092007,46.095322,32.891662,42.718192,43.189272,39.822289,38.164275,40.744951,0.681279221824476,0.0379570133683082
"273","ENSG00000010818",24.684092495,22.346727246,27.5260851277,19.6881413,17.56349,15.72975,14.0755443,14.610408396,19.261896405,21.2081402123,14.531453921,16.31963,11.8179418219,7.149912722,21.60362881,32.8294099086,48.3771184488,15.4407680495,14.4385600401,4.38679,13.181585,24.42812,9.488235,14.7669152406,41.3318766413,10.28755056,10.1000141328,22.1166157538,7.638804,7.888680001,19.6549251,23.1444539235,1.43704946733691,0.036588572545883
"296","ENSG00000011405",13.027443,17.66341,14.845598,27.30579,14.07916,18.55155,21.487651,26.60984,13.41738,16.30221,11.065448,33.460983,15.885262,14.725874,27.900372,15.527175,18.063085,20.2764,9.066409,5.55741,25.92488,15.44376,18.5133,18.12584,21.46373,28.58676,18.23865,27.78816,13.605186,18.1097,20.088547,28.18455,0.634513524908581,0.018427544864034
"346","ENSG00000014123",14.88381,10.4651,10.7301,15.87484,10.8626,21.1945,15.05962,14.29934,16.74582,12.63802,12.24487,13.4123,13.353,23.85878,14.64364,14.9241,10.57145,16.62252,6.764572,5.6335,18.20446,13.5295,11.332013,14.753608,9.95883,15.30773,12.6395,12.39802,11.16931,11.822,15.75661,18.42628,0.706650779863402,0.0468193814487747
"353","ENSG00000014914",4.98382,2.383803,3.909131,6.125549,2.955362,4.1471740817,7.233691,6.103654,6.289435,1.230471,2.72086405,4.836515,3.371638,1.460716,4.6677493,1.676889,3.184939,3.628962,2.601378,4.33174,11.001868,4.931472606,5.322372,9.124455,5.310145,5.675649,3.627805,8.045425,5.433319,5.441253,3.874351,6.496614,0.602798600611881,0.0346106042680637
"366","ENSG00000015676",147.75925,109.258024703,118.57118,90.91898,143.64587,100.14691,120.83823,85.82893,110.27828,102.11503,89.23694,100.18607,136.49683,62.525291,94.034182,93.8517,124.48677,105.9576,131.99694,95.114779,88.55507,82.98861,107.8235,81.866589,128.82239,89.904022,88.22346,101.528192,72.05191,81.76065,77.58458,87.18362,1.30548448187295,0.048334854967162
"404","ENSG00000020922",3.5719,8.075254,5.7367,8.173464,6.08404,10.4654,7.67257,10.84691,7.982046,9.593803,4.816911,9.938518,10.79482,13.0635,5.168975,8.265553,5.81664,27.09962,8.203287,10.981784,16.116624,13.0266018008,14.6109598192,18.690276,7.5449677,17.40726,17.045578,22.18439,24.633368,13.4898520794,13.9983910888,22.967079,0.631564582103013,0.0316625373503845
"425","ENSG00000023228",45.5928985059,42.3090400065,50.1981887279,64.11803,47.38505,67.903786011,61.6930225562,61.05251,59.3660878161,65.186773301,58.001349,75.1630866451,62.37286,57.874602,57.8548402001,63.6901413361,67.0086740665,86.07625,72.61604,80.39953,61.9641819737,64.45095,70.2159552072,74.32287,69.6950500156,67.93042,52.44009,85.1040716879,71.5045420189,64.4118210066,76.5386230083,81.7020277,0.728057101051058,0.000267394209286074
"469","ENSG00000028137",0.420259,0.618821,0.526981,0.974623,0.36455,1.07974,1.02582,0.920551,0.353623,0.723867,0.478681,0.855853,0.711217,1.32047,1.1815500017,1.68204,1.08039,2.04486,0.447484,1.453720017,1.4199000012,1.63339,2.146291,3.047261,1.24987,2.25765,3.74422,2.248951,8.62068,2.95059,2.798706,2.4775706002,0.482564199469397,0.000578312288918255
"480","ENSG00000029639",11.76316,14.621545,7.00267,19.24689,7.16437,13.97076,12.979323,20.55696,11.4471,16.39073,10.60578,18.95619,12.69348,12.726354,15.20276,11.47968,25.519265,12.773717,17.849557,7.3169102,16.342795,16.785048,11.50258,16.15403,23.157897,15.03021,17.3382,29.454179,13.12077,19.2809,9.95901,19.655546,0.60748098542748,0.0481497367166457
"552","ENSG00000038427",67.11343,62.767602,76.9579400118,88.96767,69.840901,93.90422,102.9351832802,84.126412,56.192905,74.660452,63.97385,89.2780969,108.4460562634,112.59272,91.89664854,72.219305,51.04914,202.6550473,85.9555,58.74733,228.5725200013,190.757471,148.02112,153.4367210318,52.26487,154.09784,136.51025445,152.081354645,126.29943878,152.20497,239.847122855,205.5193402697,0.747917893407874,0.00425722867314105
"578","ENSG00000041880",19.771348237,18.99453,17.215027253,12.455214,22.587551,6.213891,13.33437047,13.810624,11.75948,12.3008400325,12.386978,16.38923,13.75576,4.146383,18.832,14.72131,7.42909,6.5328100035,8.21049,4.432473,8.2954717663,6.724852,4.179705,2.60583,10.60277,9.2026680238,5.40856,10.105543,4.3691905421,7.459927,7.225474,5.555354,1.71494054011578,0.0109711707930926
"599","ENSG00000043514",35.38246,32.6186282187,36.5812055,45.862251,31.582691649,43.34134,41.24126,42.39158,41.55955,31.88409,30.7251,25.343295,47.46598,48.54826,38.446411,40.787924,37.24357,37.15152,39.3652,33.751319,39.723286,38.47941,41.361355654,47.55731,34.7358099,40.2401972229,37.1158,57.32922,45.117604,45.08123,46.545468,65.3551454784,0.787825718107428,0.0010591186187944
"650","ENSG00000048828",21.142621,26.300042,21.833106,29.98968,17.20586,29.1725342,33.400743,28.519886,21.43868,46.109797,29.193212,40.159774,23.154175,24.33944,37.644726,46.589715,29.88969,31.704482,27.84788,26.347862,37.84846,36.44583,29.7051419378,33.850162,31.29377,27.073388,36.480837,33.96822,31.215366,30.910195,31.7592230508,31.589483,0.714235202233837,0.010966857320952
"695","ENSG00000051596",51.324765,48.785925,38.59594,58.34356,50.1571843,71.23294,79.099173,57.0804613923,55.510276,47.467913,39.39867,49.095428,47.47515,55.239800056,54.864633,56.41616,43.88748,42.467364,61.11782,58.354044,44.53622,45.50901113,62.53321,67.11697,44.513751,51.706216,51.90055,55.65468,56.749517,61.27557,53.12891,50.5202016,0.710665869413971,0.0270084540897576
"770","ENSG00000057252",4.911236,3.8964,6.33946,6.5954302912,3.63323,8.09104,7.4746100053,5.72895,5.1214755243,6.8724003047,4.5772400799,6.27105,4.3116455934,8.28097,6.695831,7.72896,9.04675,16.663165,11.798892,9.47071,7.500434,11.8265952,10.260102,11.753557,8.81868,8.32714,13.4480608635,18.08241,12.319347,7.58584,12.153542,15.255823,0.67337058441119,0.0304653245372103
"771","ENSG00000057294",1.754286,1.794896,1.535837,2.50836,0.8845440299,2.92215,3.8634900064,2.486388,1.004227,3.8525110012,2.592414,3.3439819,1.926484,3.854412,2.479067,2.332554,3.754452612,4.121202,2.111537,5.7072950025,11.829326,6.02879666,3.72555818,4.757693,3.722507,5.5711700524,6.58001,5.79434,5.30824,5.547309,6.747096,3.9639622446,0.506737386464426,0.0121872012373428
"798","ENSG00000059377",3.94245,5.1008221,4.2421952,6.05894,1.17532,11.30919,9.702049,6.409147,5.001013,5.099722,7.837926,3.51604,4.691781,5.738196,5.08326,2.575019,7.085378,10.053067,6.621603,11.080093,5.812695,7.809577,10.0848128,16.563786,5.6393022,10.4381681,1.19276,17.2256785,10.6752953,7.604131366,8.126257,14.394706,0.431931852511009,0.0254215340152837
"846","ENSG00000062650",17.332831,12.6544266907,16.56303,16.0873613581,11.318744,23.89852,18.48064,23.023201,17.66585008,22.95642,17.411592,25.583767,17.55314739,22.991974,16.0150930068,25.74874,16.78594,24.8961695,18.0375022,10.946671,22.615303,26.211157341,25.293893,26.7266,15.6247230159,23.4728940007,18.3880810037,34.00184,27.4553675062,24.3861243252,36.41209,29.0199135413,0.710139021414249,0.0489511195251396
"891","ENSG00000064651",12.079165,12.10297,19.3982,23.2999,14.56365,16.8350591032,22.77694,21.77151,15.478875,13.724155,14.536826,27.987563,18.13034,11.55887,20.903778,23.81882,25.42031,22.65637,11.356776,6.288638,20.081356,20.5029208,18.642642,23.366957,25.1018,14.97288,34.98867224,30.1177431565,18.3917578253,21.975944,23.6340660486,25.909205,0.686604207550766,0.0272646878734855
"956","ENSG00000066027",6.79124,8.99764,9.006084,10.270616,9.18027,11.8296,14.021779,16.06921,7.631352,10.56,7.13789,9.41108,9.24922,12.067608,13.36124,13.67805,22.984733,6.37278,6.638471,5.49749,12.208055,9.945187,7.987428,10.608331,18.05043,8.799605,9.37744,11.090734,11.548368,10.862507572,15.377053,13.637209,0.650976232489746,0.028818218937629
"976","ENSG00000066455",24.17265,18.9292,21.29693,26.03844,22.54546,23.8621,28.128414,29.9192,35.1682,27.45244,24.6392,32.99307,25.06462,21.276,23.913149,25.2927,19.7277,24.03239,17.4479,13.837814,26.724201,23.16553,19.23194,17.0698,21.3265,23.77239,18.8128,19.0602,19.371656,25.4108,27.59948,22.60063,0.805425908441195,0.0228874236657374
"1001","ENSG00000067177",2.8659077536,3.3977182353,3.4196034,4.048969,3.259151,4.4572385042,4.9005900109,4.08956853,2.78844,3.166089,3.53336,2.9517324036,2.8949685287,3.691491607,4.761695,3.5940670535,6.022205,3.8971302037,3.328686,2.7735377,3.4619701047,3.366533,3.3379905444,3.1749407,5.971689,3.8128400032,3.1697681176,3.31335,3.8931909875,3.3486640025,3.77784519,2.380878,0.739718199512899,0.00444181077373579
"1022","ENSG00000067836",98.16294,100.3952177228,98.261708851,63.694044,87.1082187,52.70891708,58.683777,87.04234,72.11176,72.0071121,84.23485,55.13467,77.04003,44.466073,62.254518,64.603954,92.4325427,60.417949977,74.919056,36.982636,56.6120854,45.004501,64.895909,43.5079300056,87.8827996002,60.90366,42.656267,42.7717950683,29.47547,49.76708,34.3119217169,37.050792,1.46465278894632,0.0203156049274423
"1050","ENSG00000068724",11.81511,13.372684999,14.21421,17.644299,12.696690131,14.73217203,17.1665015465,17.8140122853,10.275669,12.38381,14.98191,19.03563,10.2899,8.1913246589,14.651588792,13.391789,14.597427,10.6286468368,9.1897873123,7.0111244366,15.2551840127,11.119778,10.5841056267,12.9908086964,13.262437,11.27069,14.610746,17.147863,9.731596,9.5484330498,7.62260739,9.448104,0.773471307198411,0.0061568475132065
"1055","ENSG00000068831",17.573609,19.564609,20.0967101644,14.4291658585,26.7789555306,6.02482,14.0155530359,16.845984,16.064743,9.811567,15.118269,5.244529,17.998792,4.9890540116,11.894743,21.982089,18.771201,12.2757561583,12.564272,2.8481560787,6.797661,8.584971,10.2394652,5.155845,11.055466,5.6924330198,5.9211,7.6399379454,2.707466,8.916607,6.9325301607,6.71747905,1.63720213604543,0.0391018595790699
"1056","ENSG00000068878",28.99808,23.88561,26.63777,42.5877320622,29.95103,36.281069,40.7766165355,38.765718253,26.98695647,34.62744,28.92162,40.873238917,31.2993,35.12027,35.29674,35.5043304,40.8269790015,41.5481,26.74622632,24.0036108964,37.598427,41.001393,32.4506016155,44.105565,38.3975390936,42.49750892,38.57213,52.641552,47.42074,36.858188,39.7269911898,43.1656906707,0.691065621189511,0.000692273108249243
"1180","ENSG00000072135",29.37374,36.009582,26.08866,26.478645,33.56485,16.96134,24.232835,20.09455,24.15312,13.94967,13.502337,29.2629,28.29462,12.913489,24.196556,29.49205,28.764882,27.03962,24.649223,14.535592,22.053516,21.7172,20.529759,18.727822,25.429068,28.256719,37.99631,29.198601,16.99032,19.632568,21.819241,28.269826,1.42463915689851,0.0226423491493759
"1186","ENSG00000072274",43.8609,58.1293200056,57.7877956,69.11518,52.89425,77.39784,69.6551750652,71.373114,57.4207700028,55.85154,68.20899,99.02559,75.88296,81.2562441248,75.2309700113,78.67866,65.478216,66.655601,35.847703,50.02535,63.542145,73.9589227007,57.8018,68.953515,66.761393,70.6460304232,79.13102,84.64462,75.5151291717,68.660476,87.417944,67.1460290339,0.739623347674809,0.00512890111113484
"1191","ENSG00000072415",13.930432,21.39641,18.51854,22.57093,13.892318,24.994057,23.425443,23.264145,18.79096,17.70084,15.878982,24.19002,18.98709,27.936173,24.235264,19.25835,15.95517,20.98066,14.016112,10.573709,23.254162,23.5323,17.873531,24.83783,20.006621,21.37357,26.8444,28.2355,15.604592,20.9739,23.98202,22.38198,0.718667502346703,0.032285713111575
"1216","ENSG00000073050",50.860407,50.15572,46.92485,53.80675,54.18102,59.42049,54.032081,56.56168,50.95417,46.9034237,48.07369,36.2162,55.95673,52.26965,51.4842,40.50479,30.116591,41.634276,41.80328,75.88068,54.753035,48.71919,51.72753,52.02147,33.17623,46.58183,51.42679,50.34389,61.62532,54.517242,48.667221,48.28312,0.903051975002113,0.034571966692881
"1262","ENSG00000074410",20.48913,22.49766,16.33732,32.239037,19.72512,21.58455,28.244562,36.7880200269,23.48132,22.07479,17.27856,25.74331,23.26679,15.845797637,25.013852,39.47834,13.712454,15.67015,8.161746,7.448156,17.3537484611,14.32612,10.3952,5.69253,23.857016,12.72465,18.38586,11.5441610488,2.03894,12.321847,8.06478,5.734793136,0.665083105464297,0.0465310370522315
"1315","ENSG00000075618",453.5936,410.00985,417.27124,352.84717,387.24143,335.15699,372.18633,392.79576,420.10935,357.12803,424.95995,288.74143,387.36935,320.77923,367.21829,415.30127,361.29477,313.01315,481.24459,412.82654,344.10426,346.8566,337.73878,334.26421,354.83687,369.44432,347.54958,309.14198,425.12513,350.4898,289.81963,264.07303,1.14806049954017,0.0276208964797807
"1397","ENSG00000077782",79.6961144,85.5894516198,52.2998841291,102.906004,83.0250954344,108.17326537,142.7856407489,99.9350294016,78.1134641425,58.4845030991,84.9020485,137.8011811437,104.8586901293,101.097155,145.2640812,76.14942,76.2184777285,167.9749031314,141.6859230036,151.938564,171.409293,165.9039031,148.3435737715,282.244203,71.8673500543,174.2541897608,176.87687,278.5301025425,255.125439,160.069572726,149.6126996205,229.5071558,0.662429673086636,0.0243669239341258
"1468","ENSG00000079462",366.2307063476,336.09116,408.57934,288.0555,445.15946,277.03219,329.90686,312.85573,305.43401,348.74327,392.5822,232.15553,316.972615152,263.67747,275.39507,299.85974,304.65634,274.62786,390.914373,293.69206,234.59305,265.47424,325.4675659198,217.7975,299.81704,289.7327,292.0006600755,221.18486,214.50335,270.407619059,289.30836,228.75645,1.2882893617805,0.0270000928624387
"1486","ENSG00000080189",57.47666,50.45676,48.37335,45.474935332,57.370059,43.72619,51.040359,42.4683735,50.971298,46.25419,43.435552,59.49817,48.976085,48.0499400018,44.61691,53.12596,48.54996,44.24507,53.626589,45.89663,53.131492,44.70048,43.15832,51.80662,46.69029,53.020375,37.564018,50.57099,51.876707,46.4665,46.335716853,43.269576,1.16948713953066,0.0443019010075158
"1585","ENSG00000083099",31.71636,38.9335140983,31.172934,42.313293,33.465576,41.232035,45.180361,35.224459,31.9854980754,37.13003,34.023812,42.48568,31.6568789328,29.157747,43.49351,38.921712,45.405011,42.563389,44.215897,31.47757,45.220354,42.993648,38.91668,41.4667470203,51.443605,37.147678,31.5172750209,39.06389,31.019805,36.743319,50.5879553102,39.086351,0.825180005926558,0.0410306154050463
"1595","ENSG00000083520",25.42945,20.26374,22.80655,30.02999,21.61582,30.35889,25.81392,25.43774,28.40653,28.20627,22.21843,25.72834,23.40752,22.77808,27.72398,26.82826,28.44858,29.75195,18.579229,12.992651,26.45714,27.47424,19.801203,26.78592,24.49741,28.951,25.47638,22.02366,23.93336,26.26022,29.06938,25.8549,0.807193874196596,0.0212291943492649
"1610","ENSG00000083844",8.28983,10.88344,8.97238,15.741081,6.86266,13.71783,11.900645,10.7131,13.68055,7.7140700257,10.711653,20.45034,15.06595,8.34805,10.685414624,13.804387,15.956324,13.3349,12.12511,7.8957,10.31626,12.580553,13.42546,13.116829,12.33226947,12.52214,9.328311,18.42416,8.64682,12.7093,11.6686172663,14.962182,0.672297376189146,0.0233250628425946
"1645","ENSG00000085224",79.7665942109,85.3803455,104.63544,117.9909,95.452793,105.3946296,109.3510379,100.55506252,100.328507,124.6735529324,80.0101378,151.63399,102.397271,94.1297903,128.768458,115.367294636,129.173211,102.6967545854,67.8589268,38.9825437913,94.411371,94.171385,51.627326,78.82052,122.874064758,115.4527662541,78.2700721,77.3731612523,42.088799,85.9840956244,126.0343055123,137.8144425,0.84293152095747,0.0479415369643443
"1735","ENSG00000087269",15.722231,12.691495013,15.177099,20.7905308223,14.5933,19.77152,18.856,17.38786,11.1391,17.78420635,15.8509,13.313311625,17.3727,16.0037902321,15.597953331,16.318941,14.9022,24.7877446,18.1046119416,26.35342,22.4047,23.954259,20.8721,29.74599,15.1309139,21.58409,21.282,23.0735,30.9396000787,23.615166,22.0596,22.17279,0.757547490682276,0.0031971207299238
"1809","ENSG00000089053",100.2452150357,107.46915984,112.266138475,122.974437,100.240302,118.044119,115.18583293,127.848940293,96.021645,122.6847173,108.41233,140.21953,102.7294800858,122.879738,116.3855304324,105.5018486816,101.1037000016,134.63494,114.242500761,119.17292163,128.107059,130.11247465,110.28421,147.905197,114.278104,113.999237,119.38495,161.471559,138.9396530095,124.087925,128.992984037,139.89428,0.86812917086065,0.00772603482396942
"1822","ENSG00000089163",5.64537,4.0393,3.95425,3.03166,6.02699,1.3472487,3.22374,1.83749,4.90715,5.20851,3.0284952,9.55608,1.3814248,4.92113,3.61091,4.00416,3.90532,4.31357,5.47932,2.31965,3.9588,3.75065,2.32818,4.62408,4.05113,2.93007,8.35982,2.764476,1.2781411435,2.758714,5.110187,1.40755,2.08322256960059,0.0114859479044115
"1863","ENSG00000090097",311.80367,296.093927,256.70125,224.8585347,323.8152223,254.5246501069,221.888554,283.917067,296.0926796611,263.052958031,239.68916747,194.860657,316.54509744,235.3447902,231.0063100027,251.19187,160.5635875346,192.64029,237.8569302247,218.3639503946,216.56187,226.31872,185.7029626888,208.82295002,164.5213066,243.0698400062,219.8242900549,188.24452463,254.171591,232.4193189501,159.5071984561,214.4574642,1.20628052439822,0.0488445935105537
"1913","ENSG00000091136",8.74083,14.317982629,8.335244443,26.6154398715,6.48371528,16.288865,26.678640814,18.5905301598,13.98585,10.3330646,15.915372,28.363947904,10.779036,6.9051116,28.2102,12.730858,42.042947,64.02604,33.19007,40.81118097,99.117989,71.268752,57.8861,86.96389,26.933724,61.943673,76.838498,90.464725,108.69583,86.39349,58.879649,106.2949,0.429582388454963,0.0107031029168746
"1967","ENSG00000092330",48.59757,54.58774,49.27526,44.068705,57.20555,39.1155500105,47.713188,39.26326,47.13929,44.44689,52.94441,52.44739,42.6407776931,36.19944,42.884811,56.6130009,36.4542767698,46.267116,57.659724,50.808903,41.203576,45.579697195,46.163865,54.2293,46.513651,46.588154,42.6463296041,38.45099,41.91171,45.69604,48.61296,38.4104343,1.23216533718165,0.0152251670643428
"1972","ENSG00000092445",37.83912,44.1335357713,33.45411,50.393783,37.20427,61.47838,51.47279,49.36646,43.30086,45.44239,32.97972,41.57389,57.13626,42.45668,49.2958,47.49624,57.64421,54.71277,44.87023,51.69445,50.980218,45.260535,35.433359,45.93654,46.82283,55.66486,33.57257,41.70771,49.14782,44.019768,35.08649,47.74396,0.717549818407252,0.00632463606102426
"2005","ENSG00000094880",33.25093,27.400158,28.52568,30.937836,26.85883,38.402884,33.434876171,34.34357,29.307376,31.09235,35.50341,35.9238,29.65396,38.92876,32.492118,30.78983,27.914837,43.58258,34.5113,40.963721,41.019539,36.48574,35.52086,46.0248760271,28.499107,34.96872,35.199029059,38.264982,52.043964,34.57546,39.7632,47.301878,0.846239087067472,0.0481428018270086
"2012","ENSG00000095059",134.46259,146.71198336,145.18057,108.2750497829,136.37495,111.44576,134.92162,120.12573,124.28587,124.1273,130.43973,114.00547,123.90259619,109.436023,132.454258,122.648578,121.28193011,113.110148,139.37763,116.751651,110.9542058,107.639936,121.13819,102.75409,124.6393410335,129.7533808342,148.28807,107.180571,106.645436,111.526697566,101.15268,111.48357,1.18527344718593,0.0257548457968347
"2021","ENSG00000095321",57.67372,58.86081,51.04112,33.79391,44.78304,40.31691,48.114655,45.44115,43.9247,35.9975,45.881,39.68727,42.84101,35.24083,49.297,51.14924,53.796744,33.73274,26.84285,24.09948,37.039069,32.931181,31.407112,24.00315,51.80291819,27.05818,27.380188,22.52252,22.579426,30.72062,22.682464,28.245262,1.26655313781142,0.0489470563144042
"2026","ENSG00000095464",2.82504,1.409351,3.258289,1.188293,3.94585,1.60451,0.428318,0.722381,2.672448,6.854879,1.092817,6.58039,0.601213,0,1.00856,3.08013,2.64604,1.004504,0.619775,0.7292845,1.938986,1.254435,0.576844,3.963599,2.440809,0.678032,0.449602,3.944336,0.241835,3.763748,0.8997252,2.58008,2.90060205370759,0.0309633321223019
"2063","ENSG00000096433",0.873471,0.855379,0.639835,1.642465,1.0394,1.68058,1.48732,0.982395,0.934194,1.69975,0.803711,2.03573,1.34059,1.28845,1.4266,2.225216,0.808244,2.63805,2.084636,2.42776,3.374347,3.45779,1.58064,3.524484,0.898991,3.019883,2.89033,3.472206,5.063395,3.09244,2.2049,1.3192,0.588335266781293,0.0253666152207111
"2111","ENSG00000099785",63.2471,62.31645,47.89496,49.50992,58.64546,35.60307,49.65702,46.78819,48.2220325,38.93594,42.84719,32.91432,51.11755,29.09625,53.02446,51.04637,65.5708,29.90414,32.03238,21.1731,37.85507,36.0692,35.11125,25.878672,65.39269,33.764927,30.937853,38.32857,17.446863,33.60001,35.9524,34.0107102442,1.27839981890105,0.0403172108107891
"2169","ENSG00000100038",25.72665,33.273092,35.959527,45.75541,26.41859,38.238275,35.76043,44.8463775557,21.131235,20.2352234879,35.2710447561,58.29008,49.064941,30.145857,34.462559,35.559163,22.55488,34.39164323,36.596961,29.079188,37.768843,39.163743,37.460337,42.896894014,22.9990829953,34.65382,35.60958,47.201399,38.783177,42.804415,33.265559,53.319164,0.737408844380744,0.02213454471668
"2216","ENSG00000100209",13.1789185511,10.235596,10.72935,15.6033622927,11.63523,17.67098,16.08716,18.62637,8.818405,13.33794,6.067263,10.73783,14.16288,12.32992,14.21952,11.8009,11.15825,13.270148,12.595946891,12.973596,15.73527,14.14175,15.13658,17.67436,17.19842,22.95902,13.10940272,13.544,14.15389,14.198675,20.95513,18.00852,0.67334206833261,0.00114939067591639
"2364","ENSG00000100650",534.30371,518.07473,526.20871,415.29456,538.97173,435.307074,511.909793,475.57100186,494.22218,530.0338918,540.22529,372.0989381,564.150079,433.1096956858,513.39379,433.66422,291.98859,439.05798,415.2817711637,401.418155,440.562822,481.814024,499.391417,506.455843,301.06463,490.12032,489.00442,493.18732,522.55861,500.965282,468.29385671,472.36201,1.15204783352036,0.0444264433158201
"2406","ENSG00000100918",58.5649,72.43059,76.97479,80.110042,70.0516,82.08956,89.1485,96.90094,42.7679656181,56.759561,81.603785,70.13251,54.5746828394,77.87542,102.84567,69.94681,58.00203,58.7027,46.46694,75.80848,82.62875,69.588053,58.6820221,81.27506,70.632627,56.0527393,76.88037,79.71444,56.26884557,68.656526,51.925659,74.802337,0.79834212436972,0.0183441383365714
"2554","ENSG00000101608",58.444897,45.440866,43.499519,66.922093,42.703174,72.21732,69.369783,61.30737,73.17358,50.074926,37.161233,54.55006,42.08364,92.110235,65.047175,56.79971,49.86033,101.319667,98.590186,137.958956,107.781663,114.680916,82.541606,132.2203,65.170263,93.744442,102.02781,103.164818,125.79323,117.50795,83.191728,141.00361,0.70450995214282,0.00581171627100665
"2591","ENSG00000101935",3.87155,2.917813,3.94319,6.3403521,2.74834,8.43101,4.169821,6.11981,3.0735,3.598715,2.95712,9.89366,6.14239,6.137469,5.721245,6.40643,2.68425,7.634235,4.3307279,3.00402,7.190831,7.96285,6.86913,5.844979,5.392367,9.399143,3.963639,6.544475,7.57178,6.514618,8.970999,7.52582,0.537923335528152,0.0383793305072839
"2611","ENSG00000102030",119.248395,125.67392,115.0528,94.04222,146.6473068009,93.51949,111.4620927,111.146451,105.91366,100.68443,107.97419,102.91969,111.285549,124.05459,104.43434,123.21001,113.129142,101.705454,118.213643,113.638013,109.755603,109.11878,104.053803,99.982213,112.58258,126.847147,99.31759,81.23779,117.092703,127.688806,95.395364,85.281006,1.23515154312347,0.0350152982249034
"2640","ENSG00000102189",6.30932,6.38586,6.581847,9.8726,5.62482,10.44115,7.34845,8.14832,6.70761,9.92412,7.47718,16.0113,15.43624,8.83514,9.0667563,9.34919,9.87867,8.58511,5.248195,5.29091,7.908319,7.865221,6.087,6.343882,10.520221,7.616055,11.26232,10.86401,5.150574,9.269747,14.34464,11.943518,0.695377978314752,0.0280836330758134
